"id","name","description","vibeTags","types","latitude","longitude","activityHours"
"ChIJFSw0HwApdTER1oBKuqXhKaY","Agapi Coffee & Tea","Quán cafe nhỏ xinh mang vibe ấm cúng nằm trong hẻm đường Dương Quảng Hàm. Không gian được decor theo mùa cực kỳ tỉ mỉ và bắt mắt, tạo cảm giác gần gũi; là địa điểm lý tưởng để các bạn trẻ check-in sống ảo hoặc hẹn hò nhẹ nhàng. Menu đa dạng các dòng trà trái cây và cafe, đặc biệt là kem bơ siêu cuốn, giá cả sinh viên.","{Cozy,Aesthetic,Chill,Romantic}","{cafe,coffee_shop,food_store,point_of_interest,store,food,establishment,Cafe}","10.8369181","106.6841575","[""Monday: 6:30 AM – 11:00 PM"",""Tuesday: 6:30 AM – 11:00 PM"",""Wednesday: 6:30 AM – 11:00 PM"",""Thursday: 6:30 AM – 11:00 PM"",""Friday: 6:30 AM – 11:00 PM"",""Saturday: 6:30 AM – 11:00 PM"",""Sunday: 6:30 AM – 11:00 PM""]"
"ChIJ1bNS9kytNTER7fxvFEcYLQA","CLEFS Café","**Quán có không gian được trang trí ấn tượng, mang đến trải nghiệm âm nhạc độc đáo với các buổi biểu diễn opera, phù hợp để thư giãn và tận hưởng không khí nghệ thuật.**
","{Chill,Quiet}","{coffee_shop,cafe,food_store,point_of_interest,store,food,establishment,Cafe}","20.9983218","105.8062165","[""Monday: 7:30 AM – 10:00 PM"",""Tuesday: 7:30 AM – 10:00 PM"",""Wednesday: 7:30 AM – 6:00 PM"",""Thursday: 7:30 AM – 6:00 PM"",""Friday: 7:30 AM – 6:00 PM"",""Saturday: 7:30 AM – 6:00 PM"",""Sunday: 7:30 AM – 6:00 PM""]"
"c888eb17-0d57-4320-aa0c-c9aa0e4c17fa","CantYna Thao Dien","Là nhà hàng Ý mang vibe wine bar + osteria, không gian ấm cúng kiểu hầm rượu châu Âu, khá lãng mạn và hợp đi hẹn hò hoặc ăn tối nhẹ nhàng. Menu tập trung vào pasta, risotto, thịt nướng, cold cuts và cheese, nguyên liệu nhập khá chuẩn vị Ý; giá thuộc tầm trung–cao, thiên về trải nghiệm hơn là ăn no. Quán thường đông buổi tối và cuối tuần; điểm nổi bật là có hơn 100 loại rượu vang, cocktail và spirits, kèm happy hour mỗi ngày nên rất hợp kiểu “ăn tối + uống rượu chill”.","{Cozy,Romantic,Chill,Aesthetic,Vintage,""Family Friendly""}","{Restaurant,""Fine Dining""}","10.81317","106.73238","14:00 - 00:00"
"ChIJDUOdxjspdTERAqZ-Z2ZOWZo","Kai Coffee - Nguyễn Oanh","Quán cafe 24/7 với không gian hiện đại và cực kỳ rộng rãi ngay mặt tiền đường Nguyễn Oanh. Thiết kế sử dụng nhiều kính đón ánh sáng tự nhiên, bố trí nhiều bàn dài và ổ cắm điện; là địa điểm lý tưởng cho các buổi học nhóm, làm việc xuyên đêm hoặc chạy deadline. Menu đa dạng các món từ cafe máy đến trà trái cây, phục vụ nhanh nhẹn dù quán thường xuyên đông khách.","{Modern,Minimalist,Bustling,Chill}","{Cafe,Workspace}","10.8315193","106.6772776","[""Monday: Open 24 hours"",""Tuesday: Open 24 hours"",""Wednesday: Open 24 hours"",""Thursday: Open 24 hours"",""Friday: Open 24 hours"",""Saturday: Open 24 hours"",""Sunday: Open 24 hours""]"
"ChIJ15B7IykvdTERS8KbH5x6HdI","Nha Minh Cafe","Quán cafe phù hợp học tập và làm việc. Không gian ấm cúng, yên tĩnh, cà phê và trà đa dạng, có thêm đồ ăn nhẹ và tráng miệng. Phù hợp sinh viên và nhóm bạn, có chỗ đậu xe miễn phí.","{Chill,Quiet,Loud,""Pet Friendly"",""Family Friendly"",Outdoor}","{coffee_shop,cafe,food_store,store,point_of_interest,food,establishment,Cafe}","10.7820023","106.6641813","[""Monday: 7:30 AM – 10:00 PM"",""Tuesday: 7:30 AM – 10:00 PM"",""Wednesday: 7:30 AM – 10:00 PM"",""Thursday: 7:30 AM – 10:00 PM"",""Friday: 7:30 AM – 10:00 PM"",""Saturday: 7:30 AM – 10:00 PM"",""Sunday: 7:30 AM – 10:00 PM""]"
"ChIJN0BsX0cqdTER74RIHXyRy0U","Trung Chanh Snack Corner - GAV Branch No. 2","Quán ăn nhậu style Đà Lạt cực chill ngay ngã tư Trung Chánh, Quận 12. Menu đồ ăn đa dạng phù hợp khẩu vị giới trẻ, giá cả tầm trung, lên món nhanh, nhân viên phục vụ dễ thương. Quán có nhận tổ chức sinh nhật, event. Quán đổi tên thành Dốc Mơ quán, tên trên map vẫn và Trung Chanh Snack Corner","{Chill,Bustling,Outdoor,""Family Friendly"",""Live Music"",Modern}","{restaurant,point_of_interest,food,establishment,Restaurant}","10.8530422","106.6054397","[""Monday: 4:00 – 11:00 PM"",""Tuesday: 4:00 – 11:00 PM"",""Wednesday: 4:00 – 11:00 PM"",""Thursday: 4:00 – 11:00 PM"",""Friday: 4:00 – 11:00 PM"",""Saturday: 4:00 – 11:00 PM"",""Sunday: 4:00 – 11:00 PM""]"
"a9cde68c-5f80-47c1-8cea-1bb0d5637dee","Bossie Buffet Thủ Đức","Quán Buffet Nướng với không gian rộng rãi, náo nhiệt phù hợp ăn uống nhóm đông người và gia đình tại Thủ Đức. Thực đơn buffet đa dạng từ hải sản đến các loại thịt ướp đậm đà, quầy line đồ nóng phong phú. Giá vé bình dân nhưng thường rất đông khách vào giờ cao điểm.","{Vintage,Outdoor,""Family Friendly""}","{Restaurant}","10.854026","106.76725","Tối (16:00 - 23:00)"
"ChIJl2C-xR7ZdDERt_C5VGnVoNY","Gà Hàn Thuyên","Quán ăn gia đình chuyên các món từ gà ta thả vườn thơm ngon, sạch sẽ tại khu vực Hàn Thuyên. Nổi bật với thực đơn đa dạng như Gà lên mâm 10 món, Gà bó xôi và Lẩu gà lá é chuẩn vị, thịt gà dai giòn và luôn phục vụ nóng hổi. Không gian gọn gàng, giá cả phải chăng, phù hợp cho cả ăn trưa văn phòng và tụ tập bạn bè.","{Cozy,Romantic,Vintage,""Family Friendly""}","{restaurant,food,point_of_interest,establishment,Restaurant}","10.84727755775251","106.77051","Cả ngày (07:00 - 22:00)"
"ChIJD2gsFJUndTERGJRpjQfxqlU","L'eau Restaurant & Cafe","Không gian sang trọng, tinh tế phù hợp gặp gỡ đối tác và tổ chức tiệc thân mật tại Kha Vạn Cân, Thủ Đức. L’eau là nhịp giao thoa giữa ký ức bữa cơm Việt và sự bay bổng của tinh hoa ẩm thực Pháp, mang đến sự sáng tạo trong từng món ăn, hướng đến sức khỏe và sự gần gũi với mọi thế hệ. 
","{Cozy,Romantic,""Family Friendly""}","{Restaurant,""Fine Dining"",Bistro,Cafe}","10.83619318975778","106.73005","Cả ngày (07:00 - 22:00)"
"ChIJ027mJiqtNTERHEVJWgqrRAo","MM Supermarket","MM Supermarket có không gian rộng rãi, thoáng và sạch sẽ, hàng hoá đa dạng, dễ tìm được nhiều mặt hàng với giá khá rẻ so với mặt bằng chung. Nhân viên thân thiện, hỗ trợ nhanh và có vé gửi xe miễn phí cho khách mua sắm. Khâu thanh toán đôi lúc còn hơi chậm, nhưng tổng thể trải nghiệm vẫn ổn, phù hợp để mua sắm thường xuyên.
","{Modern,""Family Friendly"",Bustling}","{supermarket,grocery_store,food_store,store,food,point_of_interest,establishment,Mall}","20.9857392","105.8405974","[""Monday: 7:30 AM – 10:00 PM"",""Tuesday: 7:30 AM – 10:00 PM"",""Wednesday: 7:30 AM – 10:00 PM"",""Thursday: 7:30 AM – 10:00 PM"",""Friday: 7:30 AM – 10:00 PM"",""Saturday: 7:30 AM – 10:00 PM"",""Sunday: 7:30 AM – 10:00 PM""]"
"f0b8eea9-d54c-499d-a2dc-ac3f2368ed43","SOKO Cake Bake & Brunch - Bake House","SOKO Cake Bake & Brunch - Bake House có không gian hiện đại, giá tầm trung–cao; menu gồm bánh nướng, brunch kiểu Âu và cà phê ở Thảo Điền. Quán đông vào buổi sáng cuối tuần và nổi bật với bánh size lớn, trình bày đẹp.","{Cozy,Romantic,Chill,Aesthetic,Outdoor,""Family Friendly""}","{Cafe,Bakery}","10.80433","106.73371","10:00 - 18:00"
"baa466bd-2ce8-4e14-8955-c814aa63efce","Chênh Vênh Rooftop","Là rooftop bar cực chill ẩn trong Thảo Điền, không gian ngoài trời với đèn neon, gió trời và view nhìn thẳng Landmark 81 + sông Sài Gòn rất “đắt giá”. Menu chủ yếu là bia, cocktail và đồ ăn nhẹ, giá khá dễ chịu, hợp đi chill, hẹn hò hoặc ngồi ngắm hoàng hôn. Quán đông nhất vào buổi tối và cuối tuần, đặc biệt có acoustic nên vibe vừa lãng mạn vừa “chill đúng nghĩa rooftop Sài Gòn”.","{Cozy,Romantic,Chill,Loud,Aesthetic,Outdoor,Rooftop,""Live Music"",""Family Friendly""}","{Cafe,Bar}","10.80168","106.72919","16:30 - 00:30"
"ChIJF71CtJ2sNTERQLzkFt5A5NU","Nhà Hàng Chợ Tình Sa Pa","Traditional Northwest cuisine spotlighted in a colorful, tropics-inspired environment.","{Outdoor,""Family Friendly"",Loud}","{restaurant,food,point_of_interest,establishment,Restaurant}","21.00826","105.8135","[""Monday: 9:00 AM – 11:00 PM"",""Tuesday: 9:00 AM – 11:00 PM"",""Wednesday: 9:00 AM – 11:00 PM"",""Thursday: 9:00 AM – 11:00 PM"",""Friday: 9:00 AM – 11:00 PM"",""Saturday: 9:00 AM – 11:00 PM"",""Sunday: 9:00 AM – 11:00 PM""]"
"ChIJSwgoriEndTERhM6NVKwlnzE","Sushi Bon","Không gian ấm cúng, vừa vặn thoải mái để cùng nhau thưởng thức ẩm thực Nhật Bản, sẻ chia những câu chuyện đời thường tại Thủ Đức. Menu có hơn 200+ món, đáp ứng sở thích đa dạng của từng thành viên. Không gian quán nhỏ. ","{Cozy,Romantic}","{Restaurant,""Fast Food""}","10.85686028722246","10676501","Cả ngày (07:00 - 22:00)"
"ChIJ-5oCbzYrdTERCAXoe7LnbXc","Mì Quảng Ngoại Yêu","Quán mì quảng lâu năm chuẩn vị miền trung ngay trung tâm Quận 12. Quán mở từ năm 2019, mì ngon chuẩn vị, nhiều toping, rau tươi sạch. Giá cả hợp lý. Không gian quán sạch sẽ, gọn gàng, chủ quán và nhân viên phục vụ vui vẻ, niềm nở. Quán chỉ mở đến trưa, chủ nhật quán hơi đông. ","{Bustling,""Family Friendly""}","{deli,food_store,food,store,point_of_interest,establishment,Restaurant}","10.8457107","106.600458","Sáng (06:00 - 12:00)"
"10468417-0abf-4c20-8b24-031bc426887d","Sophia Apartment - Thao Dien Central","Là dạng serviced apartment mang vibe hiện đại, tối giản, phù hợp ở ngắn ngày hoặc staycation nhẹ nhàng trong khu Thảo Điền yên tĩnh. Không gian phòng sạch sẽ, có ban công, bếp nhỏ và đầy đủ tiện nghi như ở nhà; giá khá “mềm” so với khu vực, rất hợp cho khách du lịch hoặc làm việc ngắn hạn. Nơi này thường được đánh giá cao về độ sạch, nhân viên thân thiện và vị trí gần nhiều quán ăn – cafe; điểm trừ nhẹ là cách âm chưa tốt, nhưng bù lại không gian yên tĩnh và dễ chịu.","{Aesthetic,Modern,""Family Friendly""}","{Lounge}","10.7926","106.73346","Open 24/7"
"ChIJ4SAerF2tNTERfIIJmXST8Ps","Unchade - Trà Sữa, Matcha, Trà Hoa Quả Unchade","Đồ uống ngon, vị trà đậm vừa phải, ngọt thanh dễ uống. Nhân viên thân thiện, phục vụ nhanh và chu đáo. Giá cả hợp lý, không gian phù hợp để ghé thư giãn và thưởng thức đồ uống cùng bạn bè.","{Chill,Modern,""Family Friendly"",""Live Music""}","{coffee_shop,cafe,point_of_interest,food_store,store,food,establishment,Cafe}","20.9910281","105.796202","[""Monday: 8:00 AM – 10:00 PM"",""Tuesday: 8:00 AM – 10:00 PM"",""Wednesday: 8:00 AM – 10:00 PM"",""Thursday: 8:00 AM – 10:00 PM"",""Friday: 8:00 AM – 10:00 PM"",""Saturday: 8:00 AM – 10:00 PM"",""Sunday: 8:00 AM – 10:00 PM""]"
"56a45329-00ae-4eb6-93dc-6ed83f6632b5","The Coffee House - Đỗ Xuân Hợp","Chi nhánh nằm trong chuỗi cà phê quen thuộc, phù hợp để chạy deadline hoặc gặp gỡ bạn bè tại Thủ Đức. Không gian máy lạnh mát mẻ, bàn ghế bố trí hợp lý với nhiều ổ điện và wifi tốc độ cao ổn định. Giờ cao điểm và cuối tuần quán thường khá đông đúc và nhộn nhịp.","{Cozy,""Family Friendly"",Romantic,Modern}","{Cafe}","10.82103649495021","106.77349","Cả ngày (07:00 - 22:00)"
"9125dad6-9f18-4eec-9cb3-94be93607259","맛찬들 - Matchandeul BBQ Thảo Điền","맛찬들 - Matchandeul BBQ Thảo Điền là nhà hàng BBQ Hàn Quốc mang vibe sôi động, ấm cúng kiểu quán nướng chuẩn Seoul ngay tại Thảo Điền. Menu tập trung vào các loại thịt nướng cao cấp như ba chỉ, sườn, bò Mỹ ăn kèm panchan đa dạng, giá tầm trung–cao, rất hợp đi nhóm hoặc tụ tập bạn bè. Quán thường đông vào buổi tối và cuối tuần, nổi bật với trải nghiệm nướng tại bàn, đồ ăn đậm vị và không khí nhộn nhịp đúng kiểu “ăn BBQ Hàn là phải vui”.","{Chill,Aesthetic,Modern,""Family Friendly""}","{Restaurant,""Fine Dining"",Bistro}","10.8021","106.73792","11:00 - 23:00"
"0e979e7a-b301-463e-9760-b2e64aeaec0e","Thai Basil กะเพรา ","Thai Basil กะเพรา là quán ăn Thái mang vibe ấm cúng, đơn giản kiểu quán local, tạo cảm giác như đang ăn ở Thái với không gian sạch sẽ và thân thiện. Menu khá chuẩn vị với các món như pad Thai, cơm thịt nướng, gà xào lá quế (krapao), tomyum, xôi xoài…, khẩu phần lớn và giá hợp lý so với khu Thảo Điền.","{Chill,Aesthetic,Vintage,""Family Friendly""}","{Restaurant,""Fine Dining""}","10.81251","106.73224","10:00 - 22:00"
"46770661-0f84-4ef5-a10c-e50f9134bd9d","Chạng Vạng Rooftop","Là rooftop bar mang vibe chill – lãng mạn đúng nghĩa “chạng vạng”, không gian ngoài trời thoáng, nhiều đèn vàng và view nhìn ra sông + skyline Sài Gòn rất đẹp, đặc biệt lúc hoàng hôn. Menu chủ yếu là bia, cocktail, đồ uống có cồn và món nhắm nhẹ, giá khá dễ chịu so với rooftop; phù hợp đi chill, hẹn hò hoặc ngồi nói chuyện lâu. Quán đông nhất vào tầm sunset đến tối và cuối tuần, thường có acoustic nhẹ; điểm đặc biệt là vibe vừa yên bình vừa “rất thơ”, kiểu ngồi ngắm trời chuyển tối cực cuốn.","{Cozy,Romantic,Chill,Rooftop,Vintage,Aesthetic}","{Bar}","10.78815","106.72504","16:30 - 00:00"
"ChIJT1idTKatNTERlkIIVhuwvjI","Đũa Cả - Tiệm cơm nhà","Đũa Cả - Tiệm cơm nhà là một quán cơm Việt mang phong cách mộc mạc, ấm cúng, rất phù hợp cho bữa ăn gia đình hoặc tiếp khách nước ngoài. Không gian được bài trí tinh tế với niêu đất, đũa cả, bát mẻ tạo cảm giác gần gũi, truyền thống. Món ăn đậm vị, đầy đặn, giá cả hợp lý so với chất lượng và vị trí, phục vụ khá nhanh và nhân viên thân thiện—dù đôi lúc đông khách có thể hơi thiếu sót nhỏ.","{Modern,""Family Friendly"",Loud}","{vietnamese_restaurant,restaurant,food,point_of_interest,establishment,Restaurant}","21.0002776","105.8023363","[""Monday: 10:00 AM – 3:00 PM, 5:00 – 10:00 PM"",""Tuesday: 10:00 AM – 3:00 PM, 5:00 – 10:00 PM"",""Wednesday: 10:00 AM – 3:00 PM, 5:00 – 10:00 PM"",""Thursday: 10:00 AM – 3:00 PM, 5:00 – 10:00 PM"",""Friday: 10:00 AM – 3:00 PM, 5:00 – 10:00 PM"",""Saturday: 10:00 AM – 3:00 PM, 5:00 – 10:00 PM"",""Sunday: 10:00 AM – 3:00 PM, 5:00 – 10:00 PM""]"
"0112b510-f01b-4f44-b340-cbc3cdb4f5d6","TATA COFFEE & CAKE","Không gian cafe tinh tế, hiện đại phù hợp cho việc học tập, đọc sách hoặc gặp gỡ đối tác tại khu vực. Nổi bật với cà phê hạt chọn lọc đậm đà, menu đồ uống phong phú từ trà đến sinh tố và phong cách phục vụ chuyên nghiệp, thân thiện. Ánh sáng ấm áp cùng âm nhạc nhẹ nhàng tạo cảm giác cực kỳ thư giãn. Giá cả hợp lý, phù hợp với nhiều đối tượng khách hàng.","{Cozy,Chill,Romantic}","{Cafe,Cake,Bakery}","10.83028586751152","106.78566","Cả ngày (07:30 - 22:00)"
"78a436f0-23f6-425b-80f7-1cfe31a3cc9e","Aramour Coffee Roasters Thao Dien","Là quán specialty coffee + roastery mang vibe xanh mát, nhiều cây và khá “ẩn mình”, kiểu quán dành cho người thích cà phê thật sự hơn là check-in. Không gian có cả trong nhà và ngoài trời, khá chill nhưng hơi nóng nếu ngồi ban ngày ở khu outdoor. Menu rất đa dạng từ espresso, pour-over, cold brew đến matcha, brunch nhẹ, đặc biệt nổi bật ở cà phê rang xay tại chỗ với nguồn hạt chọn lọc từ nhiều quốc gia.","{Cozy,Chill,Aesthetic,Vintage,""Family Friendly""}","{Cafe}","10.80513","106.73179","07:00 - 19:00"
"0c1390dc-0917-4684-86cb-47fa898c6a0f","Truyền Thuyết ChamPong Quận 2 전설의짬뽕 2군점","Truyền Thuyết ChamPong Quận 2 là nhà hàng Hàn Quốc chuyên món 짬뽕 (jjambbong – mì hải sản cay) và các món mì kiểu Hàn với phong cách ăn uống đậm vị, khẩu phần khá lớn. Không gian rộng, kiểu quán ăn Hàn hiện đại, phù hợp đi nhóm hoặc ăn trưa – ăn tối no nê. Giá ở mức tầm trung, khá “dễ thở” so với mặt bằng Thảo Điền, nên thường đông vào giờ trưa và buổi tối. Điểm nổi bật là mì cay đậm vị, topping nhiều và phần ăn rất đầy đặn, kiểu ăn là no luôn.","{Cozy,Aesthetic,Modern,Vintage,""Family Friendly""}","{Restaurant,""Fine Dining""}","10.79627","106.74493","11:00 - 22:00"
